experiment	label	group	direction	metric	value	details	output_dir
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-fr	p50_computation_time_s	0.839923	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-fr	p95_computation_time_s	1.223816	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-fr	max_computation_time_s	1.884244	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-fr	total_computation_time_s	2518.036172	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-fr	metrics_log_rtf	3.482650	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	chunks	3044.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	generated_tokens_total	14897.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	deleted_tokens_total	7926.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	deletion_ratio	0.532053	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	revision_step_rate	0.207950	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	emission_step_rate	0.772339	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	mean_computation_time_s	0.786284	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	p50_computation_time_s	0.801692	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	p95_computation_time_s	1.160024	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	max_computation_time_s	1.779913	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	total_computation_time_s	2393.449068	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp112_10	PAC, LCP 1.12s 10s	main	en-pt	metrics_log_rtf	3.310336	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp112_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	BLEU	32.1589	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	chrF	60.1525	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	COMET	0.8006	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongYAAL (CU)	2569.2520	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongAL (CU)	2830.2833	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongLAAL (CU)	2928.2325	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongAP (CU)	0.9104	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongDAL (CU)	3828.0577	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongYAAL (CA)	3308.2163	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongAL (CA)	3772.8179	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongLAAL (CA)	3857.3217	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongAP (CA)	1.0690	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	LongDAL (CA)	4797.8974	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	normalized_erasure	2.098469307243175	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	real_time_factor	0.7111078615319987	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	chunks	2843	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	generated_tokens_total	19635	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	deleted_tokens_total	13298	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	deletion_ratio	0.6772599949070537	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	revision_step_rate	0.20928596552937037	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	emission_step_rate	0.7523742525501231	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	mean_computation_time_s	0.8523949323051042	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	p95_computation_time_s	1.2657456398010254	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	max_computation_time_s	1.8671023845672607	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	total_computation_time_s	2423.3587925434113	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	metrics_log_rtf	3.3517038905054046	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	BLEU	40.5671	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	chrF	65.4251	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	COMET	0.6956	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongYAAL (CU)	2466.1937	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongAL (CU)	2697.4731	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongLAAL (CU)	2769.0234	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongAP (CU)	0.8556	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongDAL (CU)	3647.6885	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongYAAL (CA)	3265.3447	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongAL (CA)	3597.2467	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongLAAL (CA)	3657.1524	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongAP (CA)	1.0004	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	LongDAL (CA)	4578.9134	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	normalized_erasure	3.51982140441077	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	real_time_factor	0.6855936302567069	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	chunks	2843	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	generated_tokens_total	33406	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	deleted_tokens_total	26015	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	deletion_ratio	0.7787523199425253	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	revision_step_rate	0.2117481533591277	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	emission_step_rate	0.7791065775589167	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	mean_computation_time_s	0.8218113842708227	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	p95_computation_time_s	1.2060248851776123	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	max_computation_time_s	1.9505658149719238	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	total_computation_time_s	2336.409765481949	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	metrics_log_rtf	3.2314462575150795	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	BLEU	42.5696	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	chrF	67.4340	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	COMET	0.7506	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongYAAL (CU)	2436.6277	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongAL (CU)	2699.6556	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongLAAL (CU)	2777.7713	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongAP (CU)	0.8794	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongDAL (CU)	3676.2031	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongYAAL (CA)	3180.9659	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongAL (CA)	3568.3358	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongLAAL (CA)	3636.7783	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongAP (CA)	1.0255	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	LongDAL (CA)	4577.9895	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	normalized_erasure	1.1404365307294657	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	real_time_factor	0.6644398710467319	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	chunks	2843	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	generated_tokens_total	14906	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	deleted_tokens_total	7942	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	deletion_ratio	0.5328055816449752	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	revision_step_rate	0.21456208230742174	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	emission_step_rate	0.7794583186774534	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	mean_computation_time_s	0.7964546724058481	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	p95_computation_time_s	1.159165382385254	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	max_computation_time_s	1.879216194152832	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	total_computation_time_s	2264.320633649826	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	metrics_log_rtf	3.1317410779237025	simulstream.metrics.stats	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	chunks	2843.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	generated_tokens_total	19635.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	deleted_tokens_total	13298.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	deletion_ratio	0.677260	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	revision_step_rate	0.209286	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	emission_step_rate	0.752374	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	mean_computation_time_s	0.852395	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	p50_computation_time_s	0.853170	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	p95_computation_time_s	1.265746	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	max_computation_time_s	1.867102	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	total_computation_time_s	2423.358793	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-de	metrics_log_rtf	3.351704	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	chunks	2843.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	generated_tokens_total	33406.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	deleted_tokens_total	26015.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	deletion_ratio	0.778752	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	revision_step_rate	0.211748	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	emission_step_rate	0.779107	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	mean_computation_time_s	0.821811	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	p50_computation_time_s	0.830495	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	p95_computation_time_s	1.206025	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	max_computation_time_s	1.950566	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	total_computation_time_s	2336.409765	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-fr	metrics_log_rtf	3.231446	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	chunks	2843.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	generated_tokens_total	14906.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	deleted_tokens_total	7942.000000	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	deletion_ratio	0.532806	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	revision_step_rate	0.214562	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	emission_step_rate	0.779458	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	mean_computation_time_s	0.796455	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	p50_computation_time_s	0.806084	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	p95_computation_time_s	1.159165	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	max_computation_time_s	1.879216	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	total_computation_time_s	2264.320634	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp120_10	PAC, LCP 1.20s 10s	main	en-pt	metrics_log_rtf	3.131741	metrics_log_diagnostics	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp120_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	BLEU	32.7350	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	chrF	60.5615	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	COMET	0.8232	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	LongYAAL (CU)	2568.9846	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	LongAL (CU)	2895.3510	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	LongLAAL (CU)	2972.8849	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
pac_lacp128_10	PAC, LCP 1.28s 10s	main	en-de	LongAP (CU)	0.9461	OmniSTEval longform	/home/gemamol/tools/streaming_sfm/output/pac_experiments_wsize/pac_lacp128_10
